ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-6-sql-rq2-base-gpt4o-2024-11-12T14-12-28,sql,,6,2024-11-12T14-12-28,1,,,,,,,,,,,TRANSFERS,['TRANSFERS.reason'],"[{'from': 'TRANSFERS.employeeCode,TRANSFERS.date', 'to': 'TRANSFERS', 'label': 'fp'}, {'from': 'TRANSFERS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'TRANSFERS.fromDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.toDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS', 'to': 'TRANSFERS.reason', 'label': 'tp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.qualification', 'label': 'fp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.currentDepartment', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'STAFF.currentDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName', 'label': 'tp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.divCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName', 'label': 'tp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.managerCode', 'label': 'fp'}]","['departments.departmentname', 'staff.employeecode', 'qualifications.qualification', 'divisions.divcode', 'divisions.divisionname', 'departments.departmentcode', 'transfers']","['transfers.fromdepartment', 'transfers.employeecode,transfers.date', 'staff.qualification', 'staff.currentdepartment', 'departments.divcode', 'transfers.reason', 'divisions.managercode', 'transfers.employeecode', 'transfers.todepartment']","['staff.gender', 'staff.name', 'transfers.date', 'recruitments.recruitmentdate', 'transfers.reason', 'staff.surname']",3,12,11,0.2143,0.2,0.2069,7,6,9,0.4375,0.5385,0.4828
exercise-6-sql-rq2-base-gpt4o-2024-11-12T17-24-46,sql,,6,2024-11-12T17-24-46,1,,,,,,,,,,,Recruitment,"['RECRUITMENTS.recruitmentDate', 'TRANSFERS.date', 'TRANSFERS.reason']","[{'from': 'RECRUITMENTS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.department', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.managerCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName', 'label': 'tp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName', 'label': 'tp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.name,STAFF.surname,STAFF.gender', 'label': 'fp'}, {'from': 'TRANSFERS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'TRANSFERS.fromDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.toDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'Recruitment', 'to': 'RECRUITMENTS.recruitmentDate', 'label': 'fp'}, {'from': 'Recruitment', 'to': 'TRANSFERS.date', 'label': 'fp'}, {'from': 'Recruitment', 'to': 'TRANSFERS.reason', 'label': 'fp'}, {'from': 'Recruitment', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'Recruitment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}]","['departments.departmentname', 'staff.employeecode', 'qualifications.qualification', 'divisions.divisionname', 'divisions.divcode', 'departments.departmentcode']","['staff.gender,staff.name,staff.surname', 'recruitments.department', 'recruitments.recruitmentdate', 'transfers.fromdepartment', 'staff.qualification', 'transfers.employeecode', 'recruitments.employeecode', 'transfers.todepartment', 'transfers.date', 'recruitment', 'departments.divcode', 'transfers.reason', 'divisions.managercode']","['recruitments.recruitmentdate', 'staff.gender', 'transfers.date', 'staff.surname', 'staff.name', 'transfers', 'transfers.reason']",2,13,14,0.125,0.1333,0.129,6,7,13,0.3158,0.4615,0.375
exercise-6-sql-rq2-base-gpt4o-2024-11-12T17-25-08,sql,,6,2024-11-12T17-25-08,1,,,,,,,,,,,RecruitmentTransfers,['TRANSFERS.reason'],"[{'from': 'TRANSFERS.employeeCode,TRANSFERS.date', 'to': 'RecruitmentTransfers', 'label': 'fp'}, {'from': 'RECRUITMENTS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.department', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.recruitmentDate', 'to': 'RecruitmentTransfers', 'label': 'fp'}, {'from': 'TRANSFERS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'TRANSFERS.fromDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.toDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.date', 'to': 'RecruitmentTransfers', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName', 'label': 'tp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName', 'label': 'tp'}, {'from': 'DIVISIONS.managerCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'STAFF.currentDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.name', 'label': 'tp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.surname', 'label': 'tp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.gender', 'label': 'tp'}, {'from': 'RecruitmentTransfers', 'to': 'TRANSFERS.reason', 'label': 'fp'}]","['departments.departmentcode', 'staff.employeecode', 'divisions.divcode', 'recruitments.recruitmentdate', 'staff.gender', 'divisions.divisionname', 'qualifications.qualification', 'departments.departmentname', 'staff.surname', 'staff.name', 'transfers.date']","['transfers.todepartment', 'staff.qualification', 'recruitments.employeecode', 'staff.currentdepartment', 'transfers.date,transfers.employeecode', 'divisions.managercode', 'transfers.employeecode', 'transfers.reason', 'recruitments.department', 'departments.divcode', 'recruitmenttransfers', 'transfers.fromdepartment']","['transfers.reason', 'transfers']",5,10,13,0.2778,0.3333,0.303,11,2,12,0.4783,0.8462,0.6111
exercise-6-sql-rq2-base-gpt4o-2024-11-12T17-25-30,sql,,6,2024-11-12T17-25-30,1,,,,,,,,,,,RecruitmentandTransfers,['TRANSFERS.reason'],"[{'from': 'RECRUITMENTS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.department', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.recruitmentDate', 'to': 'RecruitmentandTransfers', 'label': 'fp'}, {'from': 'TRANSFERS.employeeCode,TRANSFERS.date', 'to': 'RecruitmentandTransfers', 'label': 'fp'}, {'from': 'TRANSFERS.fromDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.toDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.name,STAFF.surname,STAFF.gender,STAFF.qualification,STAFF.currentDepartment', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'STAFF.currentDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName,DEPARTMENTS.divCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName,DIVISIONS.managerCode', 'label': 'fp'}, {'from': 'DIVISIONS.managerCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'RecruitmentandTransfers', 'to': 'TRANSFERS.reason', 'label': 'fp'}]","['departments.departmentcode', 'staff.employeecode', 'qualifications.qualification', 'recruitments.recruitmentdate', 'divisions.divcode']","['recruitments.department', 'staff.qualification', 'transfers.reason', 'departments.divcode', 'recruitmentandtransfers', 'staff.currentdepartment', 'divisions.managercode', 'transfers.fromdepartment', 'divisions.managercode,divisions.divisionname', 'transfers.employeecode,transfers.date', 'departments.departmentname,departments.divcode', 'transfers.todepartment', 'staff.surname,staff.gender,staff.name,staff.qualification,staff.currentdepartment', 'recruitments.employeecode']","['transfers.date', 'staff.surname', 'staff.gender', 'transfers.reason', 'transfers', 'divisions.divisionname', 'departments.departmentname', 'staff.name']",0,15,14,0.0,0.0,0.0,5,8,14,0.2632,0.3846,0.3125
exercise-6-sql-rq2-base-gpt4o-2024-11-12T17-26-02,sql,,6,2024-11-12T17-26-02,1,,,,,,,,,,,RECRUITMENTS,"['RECRUITMENTS.recruitmentDate', 'TRANSFERS.date', 'TRANSFERS.reason']","[{'from': 'RECRUITMENTS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'RECRUITMENTS.department', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'STAFF.currentDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.managerCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName', 'label': 'tp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName', 'label': 'tp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.name,STAFF.surname,STAFF.gender', 'label': 'fp'}, {'from': 'TRANSFERS.employeeCode,TRANSFERS.date', 'to': 'TRANSFERS.fromDepartment,TRANSFERS.toDepartment', 'label': 'fp'}, {'from': 'RECRUITMENTS', 'to': 'RECRUITMENTS.recruitmentDate', 'label': 'fp'}, {'from': 'TRANSFERS', 'to': 'TRANSFERS.date', 'label': 'tp'}, {'from': 'TRANSFERS', 'to': 'TRANSFERS.reason', 'label': 'tp'}]","['departments.departmentcode', 'staff.employeecode', 'divisions.divisionname', 'divisions.divcode', 'qualifications.qualification', 'departments.departmentname']","['recruitments.employeecode', 'departments.divcode', 'staff.currentdepartment', 'transfers.date,transfers.employeecode', 'transfers.reason', 'transfers.date', 'transfers', 'staff.name,staff.gender,staff.surname', 'recruitments.department', 'recruitments', 'staff.qualification', 'recruitments.recruitmentdate', 'divisions.managercode', 'transfers.todepartment,transfers.fromdepartment']","['transfers.reason', 'staff.surname', 'staff.gender', 'transfers.date', 'staff.name', 'transfers', 'recruitments.recruitmentdate']",4,11,9,0.3077,0.2667,0.2857,6,7,14,0.3,0.4615,0.3636
exercise-6-sql-rq2-base-gpt4o-2024-11-12T17-26-18,sql,,6,2024-11-12T17-26-18,1,,,,,,,,,,,TRANSFERS,['TRANSFERS.reason'],"[{'from': 'TRANSFERS.employeeCode,TRANSFERS.date', 'to': 'TRANSFERS', 'label': 'fp'}, {'from': 'TRANSFERS', 'to': 'TRANSFERS.reason', 'label': 'tp'}, {'from': 'TRANSFERS.employeeCode', 'to': 'STAFF.employeeCode', 'label': 'fp'}, {'from': 'TRANSFERS.fromDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'TRANSFERS.toDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.qualification', 'label': 'fp'}, {'from': 'STAFF.employeeCode', 'to': 'STAFF.currentDepartment', 'label': 'fp'}, {'from': 'STAFF.qualification', 'to': 'QUALIFICATIONS.qualification', 'label': 'fp'}, {'from': 'STAFF.currentDepartment', 'to': 'DEPARTMENTS.departmentCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.departmentName', 'label': 'tp'}, {'from': 'DEPARTMENTS.departmentCode', 'to': 'DEPARTMENTS.divCode', 'label': 'fp'}, {'from': 'DEPARTMENTS.divCode', 'to': 'DIVISIONS.divCode', 'label': 'fp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.divisionName', 'label': 'tp'}, {'from': 'DIVISIONS.divCode', 'to': 'DIVISIONS.managerCode', 'label': 'fp'}]","['staff.employeecode', 'departments.departmentcode', 'departments.departmentname', 'qualifications.qualification', 'transfers', 'divisions.divisionname', 'divisions.divcode']","['staff.currentdepartment', 'transfers.fromdepartment', 'divisions.managercode', 'departments.divcode', 'transfers.employeecode', 'transfers.todepartment', 'staff.qualification', 'transfers.date,transfers.employeecode', 'transfers.reason']","['recruitments.recruitmentdate', 'staff.surname', 'staff.gender', 'transfers.reason', 'transfers.date', 'staff.name']",3,12,11,0.2143,0.2,0.2069,7,6,9,0.4375,0.5385,0.4828
exercise-7-sql-rq2-base-gpt4o-2024-11-12T14-12-51,sql,,7,2024-11-12T14-12-51,1,,,,,,,,,,,RENTALS,"['RENTALS.Miles', 'INSURANCES.Cost', 'PAYMENTS.Amount', 'PAYMENTS.Discount']","[{'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.Plate', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.PickupDate', 'label': 'tp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.DropoffDate', 'label': 'tp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.PickupPlace', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.DropoffPlace', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Plate', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Category', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Model', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Brand', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Fuel', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.RegistrationDate', 'label': 'tp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.OfficeName', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.City', 'label': 'tp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Area', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.State', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Country', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber,DRIVE.Plate,DRIVE.PickupDate', 'to': 'DRIVERS.LicenseNumber', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.LicenseExpiration', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.DriverName', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.Birthdate', 'label': 'fp'}, {'from': 'INSURANCES.Risk,INSURANCES.Plate,INSURANCES.PickupDate', 'to': 'INSURANCES.Cost', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.Amount', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.Discount', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.PaymentMode', 'label': 'fp'}]","['cars.brand', 'payments.discount', 'rentals.miles', 'cars.plate', 'rentals.pickupdate', 'payments.paymentmode', 'rentaloffices.officename', 'rentaloffices.country', 'rentals.pickupdate,rentals.plate', 'cars.category', 'rentaloffices.city', 'payments.amount', 'cars.fuel', 'rentals.dropoffdate', 'cars.registrationdate', 'rentaloffices.state', 'rentaloffices.area', 'cars.model', 'insurances.cost']","['rentals', 'drivers.birthdate', 'drivers.drivername', 'insurances.plate,insurances.risk,insurances.pickupdate', 'rentals.dropoffplace', 'rentals.plate', 'drivers.licensenumber', 'drive.licensenumber,drive.plate,drive.pickupdate', 'drivers.licenseexpiration', 'rentals.pickupplace', 'payments.pickupdate,payments.plate']","['insurances.risk', 'insurances']",7,14,17,0.2917,0.3333,0.3111,19,2,11,0.6333,0.9048,0.7451
exercise-7-sql-rq2-base-gpt4o-2024-11-12T14-13-17,sql,,7,2024-11-12T14-13-17,1,,,,,,,,,,,RENTALS,"['RENTALS.Miles', 'INSURANCES.Cost', 'PAYMENTS.Amount', 'PAYMENTS.Discount']","[{'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.Miles', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'INSURANCES.Cost', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'PAYMENTS.Amount', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'PAYMENTS.Discount', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Plate', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Category', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Model', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Brand', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Fuel', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.RegistrationDate', 'label': 'tp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.OfficeName', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.City', 'label': 'tp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Area', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.State', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Country', 'label': 'fp'}, {'from': 'RENTALS.DropoffPlace', 'to': 'RENTALOFFICES.OfficeName', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber', 'to': 'DRIVERS.LicenseNumber', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.LicenseExpiration', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.DriverName', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.Birthdate', 'label': 'fp'}, {'from': 'HAVEOPTIONAL.Plate', 'to': 'HAVEOPTIONAL.Optional', 'label': 'fp'}, {'from': 'INSURANCES.Risk', 'to': 'INSURANCES.Plate,INSURANCES.PickupDate', 'label': 'fp'}, {'from': 'PAYMENTS.PaymentMode', 'to': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'label': 'fp'}]","['cars.brand', 'cars.plate', 'cars.category', 'payments.paymentmode', 'rentaloffices.state', 'rentaloffices.officename', 'cars.registrationdate', 'rentaloffices.city', 'rentaloffices.country', 'rentals.miles', 'payments.discount', 'payments.amount', 'cars.model', 'insurances.risk', 'rentals.plate,rentals.pickupdate', 'rentaloffices.area', 'insurances.cost', 'cars.fuel']","['rentals.dropoffplace', 'haveoptional.plate', 'rentals', 'haveoptional.optional', 'drivers.birthdate', 'payments.plate,payments.pickupdate', 'drivers.drivername', 'drivers.licensenumber', 'drivers.licenseexpiration', 'rentals.pickupplace', 'insurances.pickupdate,insurances.plate', 'drive.licensenumber', 'rentals.plate']","['rentals.dropoffdate', 'insurances', 'rentals.pickupdate']",5,16,18,0.2174,0.2381,0.2273,18,3,13,0.5806,0.8571,0.6923
exercise-7-sql-rq2-base-gpt4o-2024-11-12T14-13-51,sql,,7,2024-11-12T14-13-51,1,,,,,,,,,,,RENTALS,"['RENTALS.Miles', 'INSURANCES.Cost', 'PAYMENTS.Amount', 'PAYMENTS.Discount']","[{'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.Miles', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'INSURANCES.Cost', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'PAYMENTS.Amount', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'PAYMENTS.Discount', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Category', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Model', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Brand', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Fuel', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.RegistrationDate', 'label': 'fp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.City', 'label': 'fp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.Area', 'label': 'fp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.State', 'label': 'fp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.Country', 'label': 'fp'}, {'from': 'RENTALS.DropoffPlace', 'to': 'RENTALOFFICES.City', 'label': 'fp'}, {'from': 'RENTALS.DropoffPlace', 'to': 'RENTALOFFICES.Area', 'label': 'fp'}, {'from': 'RENTALS.DropoffPlace', 'to': 'RENTALOFFICES.State', 'label': 'fp'}, {'from': 'RENTALS.DropoffPlace', 'to': 'RENTALOFFICES.Country', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber', 'to': 'DRIVERS.LicenseExpiration', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber', 'to': 'DRIVERS.DriverName', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber', 'to': 'DRIVERS.Birthdate', 'label': 'fp'}, {'from': 'HAVEOPTIONAL.Plate', 'to': 'HAVEOPTIONAL.Optional', 'label': 'fp'}]","['cars.fuel', 'payments.discount', 'cars.model', 'rentaloffices.city', 'rentaloffices.state', 'cars.registrationdate', 'cars.brand', 'rentals.plate,rentals.pickupdate', 'cars.category', 'rentaloffices.area', 'payments.amount', 'rentals.miles', 'insurances.cost', 'rentaloffices.country']","['haveoptional.plate', 'haveoptional.optional', 'drive.licensenumber', 'drivers.licenseexpiration', 'rentals.plate', 'rentals.dropoffplace', 'rentals', 'drivers.birthdate', 'rentals.pickupplace', 'drivers.drivername']","['payments.paymentmode', 'rentals.dropoffdate', 'rentals.pickupdate', 'rentaloffices.officename', 'insurances', 'insurances.risk', 'cars.plate']",0,21,21,0.0,0.0,0.0,14,7,10,0.5833,0.6667,0.6222
exercise-7-sql-rq2-base-gpt4o-2024-11-12T14-14-15,sql,,7,2024-11-12T14-14-15,1,,,,,,,,,,,RENTALS,"['RENTALS.Miles', 'INSURANCES.Cost', 'PAYMENTS.Amount', 'PAYMENTS.Discount']","[{'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.Plate', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.PickupDate', 'label': 'tp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.DropoffDate', 'label': 'tp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.PickupPlace', 'label': 'fp'}, {'from': 'RENTALS.Plate,RENTALS.PickupDate', 'to': 'RENTALS.DropoffPlace', 'label': 'fp'}, {'from': 'RENTALS.Plate', 'to': 'CARS.Plate', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Category', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Model', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.Brand', 'label': 'fp'}, {'from': 'CARS.Plate', 'to': 'CARS.Fuel', 'label': 'tp'}, {'from': 'CARS.Plate', 'to': 'CARS.RegistrationDate', 'label': 'tp'}, {'from': 'RENTALS.PickupPlace', 'to': 'RENTALOFFICES.OfficeName', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.City', 'label': 'tp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Area', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.State', 'label': 'fp'}, {'from': 'RENTALOFFICES.OfficeName', 'to': 'RENTALOFFICES.Country', 'label': 'fp'}, {'from': 'DRIVE.LicenseNumber,DRIVE.Plate,DRIVE.PickupDate', 'to': 'DRIVERS.LicenseNumber', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.LicenseExpiration', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.DriverName', 'label': 'fp'}, {'from': 'DRIVERS.LicenseNumber', 'to': 'DRIVERS.Birthdate', 'label': 'fp'}, {'from': 'INSURANCES.Risk,INSURANCES.Plate,INSURANCES.PickupDate', 'to': 'INSURANCES.Risk', 'label': 'fp'}, {'from': 'INSURANCES.Plate,INSURANCES.PickupDate', 'to': 'INSURANCES.Cost', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.Amount', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.Discount', 'label': 'fp'}, {'from': 'PAYMENTS.Plate,PAYMENTS.PickupDate', 'to': 'PAYMENTS.PaymentMode', 'label': 'fp'}]","['payments.discount', 'cars.model', 'rentaloffices.city', 'payments.paymentmode', 'rentals.pickupdate', 'cars.plate', 'insurances.risk', 'payments.amount', 'cars.fuel', 'insurances.cost', 'rentaloffices.officename', 'rentaloffices.country', 'rentals.dropoffdate', 'cars.brand', 'rentaloffices.state', 'rentals.miles', 'rentaloffices.area', 'cars.category', 'cars.registrationdate', 'rentals.pickupdate,rentals.plate']","['drivers.birthdate', 'drivers.licenseexpiration', 'rentals', 'payments.pickupdate,payments.plate', 'rentals.pickupplace', 'drivers.licensenumber', 'drivers.drivername', 'insurances.plate,insurances.pickupdate', 'rentals.dropoffplace', 'drive.pickupdate,drive.plate,drive.licensenumber', 'rentals.plate', 'insurances.plate,insurances.risk,insurances.pickupdate']",['insurances'],7,14,18,0.28,0.3333,0.3043,20,1,12,0.625,0.9524,0.7547
